,1_MSE,1_RMSE,1_NRMSE,1_MAE,1_MAPE,2_MSE,2_RMSE,2_NRMSE,2_MAE,2_MAPE,3_MSE,3_RMSE,3_NRMSE,3_MAE,3_MAPE,4_MSE,4_RMSE,4_NRMSE,4_MAE,4_MAPE
0,0.1661903984375,0.4076645660803745,0.20116682264020455,0.2953322916666668,0.7757092057562887,0.1661903984375,0.4076645660803745,0.20116682264020455,0.2953322916666668,0.7757092057562887,0.1661903984375,0.4076645660803745,0.20116682264020455,0.2953322916666668,0.7757092057562887,0.04819837728156743,0.2195412883299345,0.10833520272881052,0.1394634499953516,0.5535493423968983
1,0.08116242372406753,0.2848901959072434,0.14058238140007076,0.19776356168167367,0.8514762330625343,0.1661903984375,0.4076645660803745,0.20116682264020455,0.2953322916666668,0.7757092057562887,0.05067244038003782,0.22510539838048713,0.11108087756253991,0.1471313680863047,0.6080857420245444,0.05604269131351202,0.2367333760024387,0.11681883839251848,0.14054484764346858,0.41827662297217305
2,0.1661903984375,0.4076645660803745,0.20116682264020455,0.2953322916666668,0.7757092057562887,0.05000693072652865,0.22362229478862042,0.11034902284165823,0.1506879516990932,0.6634665436053542,0.05348801171901869,0.2312747537432884,0.11412521773663381,0.14537550923404438,0.5531381835208271,0.0618518281176307,0.24870027767903818,0.12272404524008793,0.1492555714296758,0.42520186463988013
