,1_model1_sl_MSE,1_model1_sl_RMSE,1_model1_sl_NRMSE,1_model1_sl_MAE,1_model1_sl_MAPE,2_model1_sl_MSE,2_model1_sl_RMSE,2_model1_sl_NRMSE,2_model1_sl_MAE,2_model1_sl_MAPE,3_model1_sl_MSE,3_model1_sl_RMSE,3_model1_sl_NRMSE,3_model1_sl_MAE,3_model1_sl_MAPE
0,0.08134657535051956,0.2852132103366174,0.16274648236040937,0.18856119258506596,0.7195108310007312,0.1653397427083332,0.40661989954788635,0.23202276721705356,0.2795187500000001,0.7713078075356178,0.1653397427083332,0.40661989954788635,0.23202276721705356,0.2795187500000001,0.7713078075356178
1,0.07833441487853589,0.2798828592081621,0.15970491252962174,0.1783598255831282,0.6156011449609727,0.1653397427083332,0.40661989954788635,0.23202276721705356,0.2795187500000001,0.7713078075356178,0.1653397427083332,0.40661989954788635,0.23202276721705356,0.2795187500000001,0.7713078075356178
2,0.06833924077546612,0.26141775145438406,0.14916847443902087,0.17113044992115664,0.6760347318894925,0.1653397427083332,0.40661989954788635,0.23202276721705356,0.2795187500000001,0.7713078075356178,0.1653397427083332,0.40661989954788635,0.23202276721705356,0.2795187500000001,0.7713078075356178
3,0.08159369617773148,0.2856461030326363,0.1629934967375956,0.1864939024356427,0.6860136922180815,0.1653397427083332,0.40661989954788635,0.23202276721705356,0.2795187500000001,0.7713078075356178,0.1653397427083332,0.40661989954788635,0.23202276721705356,0.2795187500000001,0.7713078075356178
