,1_MSE,1_RMSE,1_NRMSE,1_MAE,1_MAPE,2_MSE,2_RMSE,2_NRMSE,2_MAE,2_MAPE,3_MSE,3_RMSE,3_NRMSE,3_MAE,3_MAPE,4_MSE,4_RMSE,4_NRMSE,4_MAE,4_MAPE,5_MSE,5_RMSE,5_NRMSE,5_MAE,5_MAPE,6_MSE,6_RMSE,6_NRMSE,6_MAE,6_MAPE,7_MSE,7_RMSE,7_NRMSE,7_MAE,7_MAPE
0,0.06909638541666667,0.2628619132104662,0.1651142670920014,0.14520624999999995,0.9037870698929766,0.06909638541666667,0.2628619132104662,0.1651142670920014,0.14520624999999995,0.9037870698929766,0.037838058670794705,0.1945200726680789,0.12218597529401942,0.10825053379123571,0.9148369295725356,0.035453106788184016,0.18828995402884355,0.11827258418897209,0.10098050727309894,1.0093300661143787,0.06552020268577442,0.2559691440110984,0.16078463819792613,0.138457034428285,0.8480232201152699,0.06909638541666667,0.2628619132104662,0.1651142670920014,0.14520624999999995,0.9037870698929766,0.06840918599726044,0.2615514977920418,0.16429114182917198,0.18319518230106477,2.72542010056469
1,0.06909638541666667,0.2628619132104662,0.1651142670920014,0.14520624999999995,0.9037870698929766,0.06909638541666667,0.2628619132104662,0.1651142670920014,0.14520624999999995,0.9037870698929766,0.03464656902803599,0.18613588860839275,0.11691952802034722,0.10693652418056346,1.214168445129761,0.037330584428617496,0.1932112430181471,0.12136384611692658,0.09980906839986942,0.9369659168932611,0.0686958450235568,0.26209892220983433,0.1646350013880869,0.14452047293253317,0.8993324894638696,0.061730811978689445,0.2484568614039255,0.15606586771603362,0.18077442371722813,3.046545832607457,0.06436588047236697,0.25370431701562934,0.15936200817564658,0.14743696617075955,1.4188432250712626
2,0.06909638541666667,0.2628619132104662,0.1651142670920014,0.14520624999999995,0.9037870698929766,0.06909638541666667,0.2628619132104662,0.1651142670920014,0.14520624999999995,0.9037870698929766,0.036708053203275484,0.19159345814321396,0.12034764958744597,0.10397313594250016,1.0701177643426882,0.039515512876715744,0.19878509218931822,0.12486500765660694,0.10927699837771562,0.8897359476778034,0.06909638541666667,0.2628619132104662,0.1651142670920014,0.14520624999999995,0.9037870698929766,0.06190836570871998,0.24881391783563872,0.15629014939424543,0.13462133546511273,1.0136312605691926,0.05980295716634538,0.24454643151423286,0.15360956753406588,0.14738017137747858,1.8284946708276688
