,1_MSE,1_RMSE,1_NRMSE,1_MAE,1_MAPE,2_MSE,2_RMSE,2_NRMSE,2_MAE,2_MAPE,3_MSE,3_RMSE,3_NRMSE,3_MAE,3_MAPE,4_MSE,4_RMSE,4_NRMSE,4_MAE,4_MAPE,5_MSE,5_RMSE,5_NRMSE,5_MAE,5_MAPE,6_MSE,6_RMSE,6_NRMSE,6_MAE,6_MAPE,7_MSE,7_RMSE,7_NRMSE,7_MAE,7_MAPE
0,0.050335836662468124,0.22435649458499773,0.11071132227238971,0.13925565180000068,0.5033253556491054,0.06292936632118397,0.25085726284320325,0.12378843466232581,0.14893776416091334,0.43339250119653766,0.05131889099607167,0.22653673211219338,0.11178718584366809,0.14457198872782745,0.5999368659576368,0.05933909515957362,0.2435961723007437,0.12020536506328335,0.14585188316522316,0.43294151216920196,0.0615714866249321,0.2481360244400883,0.12244560791516818,0.15811442550396312,0.6660420858047434,0.08346220982796386,0.28889826899440546,0.14256021169228003,0.19438813819306097,0.7779403394160967,0.14849928939299956,0.38535605534751827,0.1901584284961847,0.26702767537892313,0.6755193790891431
1,0.0491053168119421,0.2215971949550402,0.10934971377006672,0.1335485759156912,0.4827925967625117,0.05221811389823879,0.22851283092692803,0.11276231479246387,0.1495379346190953,0.6178916657205895,0.0523950112892473,0.22889956594377214,0.1129531536855525,0.14477372792915938,0.5414520813145974,0.05238154223562981,0.2288701427351978,0.11293863446099077,0.14094725033309327,0.5257961215891849,0.06210129783520434,0.2492013198905743,0.12297129034817386,0.1624432594165129,0.6651709239199087,0.08943599848914893,0.2990585201748128,0.14757390583509145,0.2041190565443239,0.7517915147620615,0.1567619351696922,0.39593173044060537,0.19537711840148303,0.2782437368390417,0.7002168476894589
2,0.052517464200604345,0.22916689158908699,0.11308506863512804,0.14492402781705216,0.557020000637848,0.05164061151034714,0.22724570735296,0.11213703792398717,0.13267642474927127,0.44512278661867916,0.05355166132187368,0.23141231886369767,0.11419310084564406,0.16006526941047822,0.7019823847590818,0.05587005417223421,0.2363684711890192,0.1166387718672683,0.14400657060913308,0.48527835463267677,0.05684436897698068,0.23842057163126817,0.11765140470331516,0.1558862897412171,0.6672720722991361,0.07991788296035796,0.28269751141521915,0.1395003757291977,0.1893687638974362,0.7530967940041073,0.0956718752254059,0.3093087053825125,0.152631978969905,0.21422620764097453,0.8312649145287262
