,1_MSE,1_RMSE,1_NRMSE,1_MAE,1_MAPE,2_MSE,2_RMSE,2_NRMSE,2_MAE,2_MAPE,3_MSE,3_RMSE,3_NRMSE,3_MAE,3_MAPE,4_MSE,4_RMSE,4_NRMSE,4_MAE,4_MAPE
0,0.00627454005574413,0.07921199439317338,0.11140927481458983,0.04505765591666178,1.9254320063173294,0.00624828244565223,0.07904607799032302,0.11117591841114348,0.0423720410224671,1.5112295001360836,0.006063287167807242,0.07786711223493037,0.10951773872704693,0.04532332040688489,1.7799058670672945,0.006382183324320107,0.07988856817042164,0.1123608553733075,0.05026438836259386,2.152910573175777
1,0.0062486197367343935,0.07904821147081313,0.11117891908693829,0.044192864199588,1.8335909901444205,0.006338287245912657,0.07961336097611164,0.11197378477652832,0.0488316934635009,2.245280516594195,0.006384734220197118,0.07990453191275898,0.11238330789417576,0.051056939052646834,2.219135189429349,0.006537762846349962,0.08085643354953248,0.11372212876164904,0.0486717311757403,1.8355035811709501
2,0.006231281903224745,0.07893846909602913,0.11102456975531522,0.04400226394215135,1.7819554110685458,0.006278405146833773,0.07923638776997456,0.11144358336142694,0.047357423761149375,2.105751750744,0.006056554139595852,0.07782386613112877,0.10945691438977322,0.045139407253001536,1.7765833092548144,0.00598520824238838,0.07736412761990133,0.10881030607581058,0.04402786964461358,1.6997147495242366
